id,url,title,difficulty
panasonic2020_a,https://atcoder.jp/contests/panasonic2020/tasks/panasonic2020_a,A. Kth Term,16
panasonic2020_b,https://atcoder.jp/contests/panasonic2020/tasks/panasonic2020_b,B. Bishop,224
panasonic2020_c,https://atcoder.jp/contests/panasonic2020/tasks/panasonic2020_c,C. Sqrt Inequality,701
panasonic2020_d,https://atcoder.jp/contests/panasonic2020/tasks/panasonic2020_d,D. String Equivalence,1102
panasonic2020_e,https://atcoder.jp/contests/panasonic2020/tasks/panasonic2020_e,E. Three Substrings,2309
panasonic2020_f,https://atcoder.jp/contests/panasonic2020/tasks/panasonic2020_f,F. Fractal Shortest Path,2834
hitachi2020_a,https://atcoder.jp/contests/hitachi2020/tasks/hitachi2020_a,A. Hitachi String,42
hitachi2020_b,https://atcoder.jp/contests/hitachi2020/tasks/hitachi2020_b,B. Nice Shopping,120
hitachi2020_c,https://atcoder.jp/contests/hitachi2020/tasks/hitachi2020_c,C. ThREE,2013
hitachi2020_d,https://atcoder.jp/contests/hitachi2020/tasks/hitachi2020_d,D. Manga Market,2547
hitachi2020_e,https://atcoder.jp/contests/hitachi2020/tasks/hitachi2020_e,E. Odd Sum Rectangles,2732
hitachi2020_f,https://atcoder.jp/contests/hitachi2020/tasks/hitachi2020_f,F. Preserve Diameter,3694
abc158_a,https://atcoder.jp/contests/abc158/tasks/abc158_a,A. Station and Bus,16
abc158_b,https://atcoder.jp/contests/abc158/tasks/abc158_b,B. Count Balls,123
abc158_c,https://atcoder.jp/contests/abc158/tasks/abc158_c,C. Tax Increase,174
abc158_d,https://atcoder.jp/contests/abc158/tasks/abc158_d,D. String Formation,610
abc158_e,https://atcoder.jp/contests/abc158/tasks/abc158_e,E. Divisible Substring,1866
abc158_f,https://atcoder.jp/contests/abc158/tasks/abc158_f,F. Removing Robots,2067
abc157_a,https://atcoder.jp/contests/abc157/tasks/abc157_a,A. Duplex Printing,10
abc157_b,https://atcoder.jp/contests/abc157/tasks/abc157_b,B. Bingo,107
abc157_c,https://atcoder.jp/contests/abc157/tasks/abc157_c,C. Guess The Number,456
abc157_d,https://atcoder.jp/contests/abc157/tasks/abc157_d,D. Friend Suggestions,1208
abc157_e,https://atcoder.jp/contests/abc157/tasks/abc157_e,E. Simple String Queries,1443
abc157_f,https://atcoder.jp/contests/abc157/tasks/abc157_f,F. Yakiniku Optimization Problem,2525
abc156_a,https://atcoder.jp/contests/abc156/tasks/abc156_a,A. Beginner,7
abc156_b,https://atcoder.jp/contests/abc156/tasks/abc156_b,B. Digits,46
abc156_c,https://atcoder.jp/contests/abc156/tasks/abc156_c,C. Rally,85
abc156_d,https://atcoder.jp/contests/abc156/tasks/abc156_d,D. Bouquet,1014
abc156_e,https://atcoder.jp/contests/abc156/tasks/abc156_e,E. Roaming,1514
abc156_f,https://atcoder.jp/contests/abc156/tasks/abc156_f,F. Modularness,2150
abc155_a,https://atcoder.jp/contests/abc155/tasks/abc155_a,A. Poor,14
abc155_b,https://atcoder.jp/contests/abc155/tasks/abc155_b,"B. Papers, Please",31
abc155_c,https://atcoder.jp/contests/abc155/tasks/abc155_c,C. Poll,236
abc155_d,https://atcoder.jp/contests/abc155/tasks/abc155_d,D. Pairs,1845
abc155_e,https://atcoder.jp/contests/abc155/tasks/abc155_e,E. Payment,1569
abc155_f,https://atcoder.jp/contests/abc155/tasks/abc155_f,F. Perils in Parallel,2738
abc154_a,https://atcoder.jp/contests/abc154/tasks/abc154_a,A. Remaining Balls,14
abc154_b,https://atcoder.jp/contests/abc154/tasks/abc154_b,B. I miss you...,15
abc154_c,https://atcoder.jp/contests/abc154/tasks/abc154_c,C. Distinct or Not,64
abc154_d,https://atcoder.jp/contests/abc154/tasks/abc154_d,D. Dice in Line,485
abc154_e,https://atcoder.jp/contests/abc154/tasks/abc154_e,E. Almost Everywhere Zero,1298
abc154_f,https://atcoder.jp/contests/abc154/tasks/abc154_f,F. Many Many Paths,1775
abc153_a,https://atcoder.jp/contests/abc153/tasks/abc153_a,A. Serval vs Monster,14
abc153_b,https://atcoder.jp/contests/abc153/tasks/abc153_b,B. Common Raccoon vs Monster,28
abc153_c,https://atcoder.jp/contests/abc153/tasks/abc153_c,C. Fennec vs Monster,69
abc153_d,https://atcoder.jp/contests/abc153/tasks/abc153_d,D. Caracal vs Monster,129
abc153_e,https://atcoder.jp/contests/abc153/tasks/abc153_e,E. Crested Ibis vs Monster,1015
abc153_f,https://atcoder.jp/contests/abc153/tasks/abc153_f,F. Silver Fox vs Monster,1393
abc152_a,https://atcoder.jp/contests/abc152/tasks/abc152_a,A. AC or WA,10
abc152_b,https://atcoder.jp/contests/abc152/tasks/abc152_b,B. Comparing Strings,25
abc152_c,https://atcoder.jp/contests/abc152/tasks/abc152_c,C. Low Elements,171
abc152_d,https://atcoder.jp/contests/abc152/tasks/abc152_d,D. Handstand 2,1045
abc152_e,https://atcoder.jp/contests/abc152/tasks/abc152_e,E. Flatten,1348
abc152_f,https://atcoder.jp/contests/abc152/tasks/abc152_f,F. Tree and Constraints,1965
keyence2020_a,https://atcoder.jp/contests/keyence2020/tasks/keyence2020_a,A. Painting,20
keyence2020_b,https://atcoder.jp/contests/keyence2020/tasks/keyence2020_b,B. Robot Arms,889
keyence2020_c,https://atcoder.jp/contests/keyence2020/tasks/keyence2020_c,C. Subarray Sum,625
keyence2020_d,https://atcoder.jp/contests/keyence2020/tasks/keyence2020_d,D. Swap and Flip,1841
keyence2020_e,https://atcoder.jp/contests/keyence2020/tasks/keyence2020_e,E. Bichromization,2340
keyence2020_f,https://atcoder.jp/contests/keyence2020/tasks/keyence2020_f,F. Monochromization,3402
abc151_a,https://atcoder.jp/contests/abc151/tasks/abc151_a,A. Next Alphabet,13
abc151_b,https://atcoder.jp/contests/abc151/tasks/abc151_b,B. Achieve the Goal,40
abc151_c,https://atcoder.jp/contests/abc151/tasks/abc151_c,C. Welcome to AtCoder,333
abc151_d,https://atcoder.jp/contests/abc151/tasks/abc151_d,D. Maze Master,959
abc151_e,https://atcoder.jp/contests/abc151/tasks/abc151_e,E. Max-Min Sums,1344
abc151_f,https://atcoder.jp/contests/abc151/tasks/abc151_f,F. Enclose All,1671
dwacon6th_prelims_a,https://atcoder.jp/contests/dwacon6th-prelims/tasks/dwacon6th_prelims_a,A. Falling Asleep,25
dwacon6th_prelims_b,https://atcoder.jp/contests/dwacon6th-prelims/tasks/dwacon6th_prelims_b,B. Fusing Slimes,1685
dwacon6th_prelims_c,https://atcoder.jp/contests/dwacon6th-prelims/tasks/dwacon6th_prelims_c,C. Cookie Distribution,2618
dwacon6th_prelims_d,https://atcoder.jp/contests/dwacon6th-prelims/tasks/dwacon6th_prelims_d,D. Arrangement,2589
dwacon6th_prelims_e,https://atcoder.jp/contests/dwacon6th-prelims/tasks/dwacon6th_prelims_e,E. Span Covering,3012
abc150_c,https://atcoder.jp/contests/abc150/tasks/abc150_c,C. Count Order,422
abc150_d,https://atcoder.jp/contests/abc150/tasks/abc150_d,D. Semi Common Multiple,1534
abc150_e,https://atcoder.jp/contests/abc150/tasks/abc150_e,E. Change a Little Bit,1851
abc150_f,https://atcoder.jp/contests/abc150/tasks/abc150_f,F. Xor Shift,2281
abc149_c,https://atcoder.jp/contests/abc149/tasks/abc149_c,C. Next Prime,172
abc149_d,https://atcoder.jp/contests/abc149/tasks/abc149_d,D. Prediction and Restriction,719
abc149_e,https://atcoder.jp/contests/abc149/tasks/abc149_e,E. Handshake,1905
abc149_f,https://atcoder.jp/contests/abc149/tasks/abc149_f,F. Surrounded Nodes,2208
agc041_a,https://atcoder.jp/contests/agc041/tasks/agc041_a,A. Table Tennis Training,272
agc041_b,https://atcoder.jp/contests/agc041/tasks/agc041_b,B. Voting Judges,1486
agc041_c,https://atcoder.jp/contests/agc041/tasks/agc041_c,C. Domino Quality,2220
agc041_d,https://atcoder.jp/contests/agc041/tasks/agc041_d,D. Problem Scores,3096
agc041_e,https://atcoder.jp/contests/agc041/tasks/agc041_e,E. Balancing Network,3502
agc041_f,https://atcoder.jp/contests/agc041/tasks/agc041_f,F. Histogram Rooks,3893
abc148_a,https://atcoder.jp/contests/abc148/tasks/abc148_a,A. Round One,11
abc148_b,https://atcoder.jp/contests/abc148/tasks/abc148_b,B. Strings with the Same Length,30
abc148_c,https://atcoder.jp/contests/abc148/tasks/abc148_c,C. Snack,63
abc148_d,https://atcoder.jp/contests/abc148/tasks/abc148_d,D. Brick Break,182
abc148_e,https://atcoder.jp/contests/abc148/tasks/abc148_e,E. Double Factorial,818
abc148_f,https://atcoder.jp/contests/abc148/tasks/abc148_f,F. Playing Tag on Tree,1457
abc147_a,https://atcoder.jp/contests/abc147/tasks/abc147_a,A. Blackjack,13
abc147_b,https://atcoder.jp/contests/abc147/tasks/abc147_b,B. Palindrome-philia,44
abc147_c,https://atcoder.jp/contests/abc147/tasks/abc147_c,C. HonestOrUnkind2,977
abc147_d,https://atcoder.jp/contests/abc147/tasks/abc147_d,D. Xor Sum 4,1205
abc147_e,https://atcoder.jp/contests/abc147/tasks/abc147_e,E. Balanced Path,1713
abc147_f,https://atcoder.jp/contests/abc147/tasks/abc147_f,F. Sum Difference,2393
sumitb2019_a,https://atcoder.jp/contests/sumitrust2019/tasks/sumitb2019_a,A. November 30,22
sumitb2019_b,https://atcoder.jp/contests/sumitrust2019/tasks/sumitb2019_b,B. Tax Rate,104
sumitb2019_c,https://atcoder.jp/contests/sumitrust2019/tasks/sumitb2019_c,C. 100 to 105,253
sumitb2019_d,https://atcoder.jp/contests/sumitrust2019/tasks/sumitb2019_d,D. Lucky PIN,838
sumitb2019_e,https://atcoder.jp/contests/sumitrust2019/tasks/sumitb2019_e,E. Colorful Hats 2,1176
sumitb2019_f,https://atcoder.jp/contests/sumitrust2019/tasks/sumitb2019_f,F. Interval Running,1526
abc146_a,https://atcoder.jp/contests/abc146/tasks/abc146_a,A. Can't Wait for Holiday,20
abc146_b,https://atcoder.jp/contests/abc146/tasks/abc146_b,B. ROT N,76
abc146_c,https://atcoder.jp/contests/abc146/tasks/abc146_c,C. Buy an Integer,741
abc146_d,https://atcoder.jp/contests/abc146/tasks/abc146_d,D. Coloring Edges on Tree,1192
abc146_e,https://atcoder.jp/contests/abc146/tasks/abc146_e,E. Rem of Sum is Num,1762
abc146_f,https://atcoder.jp/contests/abc146/tasks/abc146_f,F. Sugoroku,1545
ddcc2020_qual_a,https://atcoder.jp/contests/ddcc2020-qual/tasks/ddcc2020_qual_a,A. DDCC Finals,27
ddcc2020_qual_b,https://atcoder.jp/contests/ddcc2020-qual/tasks/ddcc2020_qual_b,B. Iron Bar Cutting,353
ddcc2020_qual_c,https://atcoder.jp/contests/ddcc2020-qual/tasks/ddcc2020_qual_c,C. Strawberry Cakes,935
ddcc2020_qual_d,https://atcoder.jp/contests/ddcc2020-qual/tasks/ddcc2020_qual_d,D. Digit Sum Replace,1617
ddcc2020_qual_e,https://atcoder.jp/contests/ddcc2020-qual/tasks/ddcc2020_qual_e,E. Majority of Balls,2436
ddcc2020_qual_f,https://atcoder.jp/contests/ddcc2020-qual/tasks/ddcc2020_qual_f,F. DISCOSMOS,2992
abc145_a,https://atcoder.jp/contests/abc145/tasks/abc145_a,A. Circle,12
abc145_b,https://atcoder.jp/contests/abc145/tasks/abc145_b,B. Echo,49
abc145_c,https://atcoder.jp/contests/abc145/tasks/abc145_c,C. Average Length,340
abc145_d,https://atcoder.jp/contests/abc145/tasks/abc145_d,D. Knight,1009
abc145_e,https://atcoder.jp/contests/abc145/tasks/abc145_e,E. All-you-can-eat,1528
abc145_f,https://atcoder.jp/contests/abc145/tasks/abc145_f,F. Laminate,2116
nikkei2019_2_qual_a,https://atcoder.jp/contests/nikkei2019-2-qual/tasks/nikkei2019_2_qual_a,A. Sum of Two Integers,28
nikkei2019_2_qual_b,https://atcoder.jp/contests/nikkei2019-2-qual/tasks/nikkei2019_2_qual_b,B. Counting of Trees,841
nikkei2019_2_qual_c,https://atcoder.jp/contests/nikkei2019-2-qual/tasks/nikkei2019_2_qual_c,C. Swaps,2136
nikkei2019_2_qual_d,https://atcoder.jp/contests/nikkei2019-2-qual/tasks/nikkei2019_2_qual_d,D. Shortest Path on a Line,1647
nikkei2019_2_qual_e,https://atcoder.jp/contests/nikkei2019-2-qual/tasks/nikkei2019_2_qual_e,E. Non-triangular Triplets,2257
nikkei2019_2_qual_f,https://atcoder.jp/contests/nikkei2019-2-qual/tasks/nikkei2019_2_qual_f,F. Mirror Frame,3805
agc040_a,https://atcoder.jp/contests/agc040/tasks/agc040_a,A. ><,443
agc040_b,https://atcoder.jp/contests/agc040/tasks/agc040_b,B. Two Contests,1722
agc040_c,https://atcoder.jp/contests/agc040/tasks/agc040_c,C. Neither AB nor BA,2740
agc040_d,https://atcoder.jp/contests/agc040/tasks/agc040_d,D. Balance Beam,3452
agc040_e,https://atcoder.jp/contests/agc040/tasks/agc040_e,E. Prefix Suffix Addition,3690
abc144_a,https://atcoder.jp/contests/abc144/tasks/abc144_a,A. 9x9,15
abc144_b,https://atcoder.jp/contests/abc144/tasks/abc144_b,B. 81,33
abc144_c,https://atcoder.jp/contests/abc144/tasks/abc144_c,C. Walk on Multiplication Table,320
abc144_d,https://atcoder.jp/contests/abc144/tasks/abc144_d,D. Water Bottle,714
abc144_e,https://atcoder.jp/contests/abc144/tasks/abc144_e,E. Gluttony,1449
abc144_f,https://atcoder.jp/contests/abc144/tasks/abc144_f,F. Fork in the Road,2189
abc143_a,https://atcoder.jp/contests/abc143/tasks/abc143_a,A. Curtain,15
abc143_b,https://atcoder.jp/contests/abc143/tasks/abc143_b,B. TAKOYAKI FESTIVAL 2019,41
abc143_c,https://atcoder.jp/contests/abc143/tasks/abc143_c,C. Slimes,66
abc143_d,https://atcoder.jp/contests/abc143/tasks/abc143_d,D. Triangles,686
abc143_e,https://atcoder.jp/contests/abc143/tasks/abc143_e,E. Travel by Car,1695
abc143_f,https://atcoder.jp/contests/abc143/tasks/abc143_f,F. Distinct Numbers,2277
agc039_a,https://atcoder.jp/contests/agc039/tasks/agc039_a,A. Connection and Disconnection,517
agc039_b,https://atcoder.jp/contests/agc039/tasks/agc039_b,B. Graph Partition,1393
agc039_c,https://atcoder.jp/contests/agc039/tasks/agc039_c,C. Division by Two with Something,2379
agc039_d,https://atcoder.jp/contests/agc039/tasks/agc039_d,D. Incenters,3118
agc039_e,https://atcoder.jp/contests/agc039/tasks/agc039_e,E. Pairing Points,3430
agc039_f,https://atcoder.jp/contests/agc039/tasks/agc039_f,F. Min Product Sum,4060
abc142_a,https://atcoder.jp/contests/abc142/tasks/abc142_a,A. Odds of Oddness,28
abc142_b,https://atcoder.jp/contests/abc142/tasks/abc142_b,B. Roller Coaster,33
abc142_c,https://atcoder.jp/contests/abc142/tasks/abc142_c,C. Go to School,118
abc142_d,https://atcoder.jp/contests/abc142/tasks/abc142_d,D. Disjoint Set of Common Divisors,827
abc142_e,https://atcoder.jp/contests/abc142/tasks/abc142_e,E. Get Everything,1397
abc142_f,https://atcoder.jp/contests/abc142/tasks/abc142_f,F. Pure,1919
agc038_a,https://atcoder.jp/contests/agc038/tasks/agc038_a,A. 01 Matrix,989
agc038_b,https://atcoder.jp/contests/agc038/tasks/agc038_b,B. Sorting a Segment,1615
agc038_c,https://atcoder.jp/contests/agc038/tasks/agc038_c,C. LCMs,2327
agc038_d,https://atcoder.jp/contests/agc038/tasks/agc038_d,D. Unique Path,2682
agc038_e,https://atcoder.jp/contests/agc038/tasks/agc038_e,E. Gachapon,3831
agc038_f,https://atcoder.jp/contests/agc038/tasks/agc038_f,F. Two Permutations,3283
abc141_a,https://atcoder.jp/contests/abc141/tasks/abc141_a,A. Weather Prediction,16
abc141_b,https://atcoder.jp/contests/abc141/tasks/abc141_b,B. Tap Dance,51
abc141_c,https://atcoder.jp/contests/abc141/tasks/abc141_c,C. Attack Survival,135
abc141_d,https://atcoder.jp/contests/abc141/tasks/abc141_d,D. Powerful Discount Tickets,823
abc141_e,https://atcoder.jp/contests/abc141/tasks/abc141_e,E. Who Says a Pun?,1459
abc141_f,https://atcoder.jp/contests/abc141/tasks/abc141_f,F. Xor Sum 3,2342
abc140_a,https://atcoder.jp/contests/abc140/tasks/abc140_a,A. Password,13
abc140_b,https://atcoder.jp/contests/abc140/tasks/abc140_b,B. Buffet,79
abc140_c,https://atcoder.jp/contests/abc140/tasks/abc140_c,C. Maximal Value,162
abc140_d,https://atcoder.jp/contests/abc140/tasks/abc140_d,D. Face Produces Unhappiness,1074
abc140_e,https://atcoder.jp/contests/abc140/tasks/abc140_e,E. Second Sum,1873
abc140_f,https://atcoder.jp/contests/abc140/tasks/abc140_f,F. Many Slimes,2105
abc139_a,https://atcoder.jp/contests/abc139/tasks/abc139_a,A. Tenki,20
abc139_b,https://atcoder.jp/contests/abc139/tasks/abc139_b,B. Power Socket,123
abc139_c,https://atcoder.jp/contests/abc139/tasks/abc139_c,C. Lower,152
abc139_d,https://atcoder.jp/contests/abc139/tasks/abc139_d,D. ModSum,357
abc139_e,https://atcoder.jp/contests/abc139/tasks/abc139_e,E. League,1528
abc139_f,https://atcoder.jp/contests/abc139/tasks/abc139_f,F. Engines,2034
jsc2019_qual_a,https://atcoder.jp/contests/jsc2019-qual/tasks/jsc2019_qual_a,A. Takahashi Calendar,47
jsc2019_qual_b,https://atcoder.jp/contests/jsc2019-qual/tasks/jsc2019_qual_b,B. Kleene Inversion,801
jsc2019_qual_c,https://atcoder.jp/contests/jsc2019-qual/tasks/jsc2019_qual_c,C. Cell Inversion,1790
jsc2019_qual_d,https://atcoder.jp/contests/jsc2019-qual/tasks/jsc2019_qual_d,D. Classified,1924
jsc2019_qual_e,https://atcoder.jp/contests/jsc2019-qual/tasks/jsc2019_qual_e,E. Card Collector,2691
jsc2019_qual_f,https://atcoder.jp/contests/jsc2019-qual/tasks/jsc2019_qual_f,F. Candy Retribution,3353
abc138_a,https://atcoder.jp/contests/abc138/tasks/abc138_a,A. Red or Not,18
abc138_b,https://atcoder.jp/contests/abc138/tasks/abc138_b,B. Resistors in Parallel,59
abc138_c,https://atcoder.jp/contests/abc138/tasks/abc138_c,C. Alchemist,116
abc138_d,https://atcoder.jp/contests/abc138/tasks/abc138_d,D. Ki,920
abc138_e,https://atcoder.jp/contests/abc138/tasks/abc138_e,E. Strings of Impurity,1257
abc138_f,https://atcoder.jp/contests/abc138/tasks/abc138_f,F. Coincidence,2431
agc037_a,https://atcoder.jp/contests/agc037/tasks/agc037_a,A. Dividing a String,263
agc037_b,https://atcoder.jp/contests/agc037/tasks/agc037_b,B. RGB Balls,2202
agc037_c,https://atcoder.jp/contests/agc037/tasks/agc037_c,C. Numbers on a Circle,1882
agc037_d,https://atcoder.jp/contests/agc037/tasks/agc037_d,D. Sorting a Grid,2689
agc037_e,https://atcoder.jp/contests/agc037/tasks/agc037_e,E. Reversing and Concatenating,2667
agc037_f,https://atcoder.jp/contests/agc037/tasks/agc037_f,F. Counting of Subarrays,3797
abc137_a,https://atcoder.jp/contests/abc137/tasks/abc137_a,A. +-x,19
abc137_b,https://atcoder.jp/contests/abc137/tasks/abc137_b,B. One Clue,36
abc137_c,https://atcoder.jp/contests/abc137/tasks/abc137_c,C. Green Bin,597
abc137_d,https://atcoder.jp/contests/abc137/tasks/abc137_d,D. Summer Vacation,1313
abc137_e,https://atcoder.jp/contests/abc137/tasks/abc137_e,E. Coins Respawn,1740
abc137_f,https://atcoder.jp/contests/abc137/tasks/abc137_f,F. Polynomial Construction,2402
abc136_a,https://atcoder.jp/contests/abc136/tasks/abc136_a,A. Transfer,16
abc136_b,https://atcoder.jp/contests/abc136/tasks/abc136_b,B. Uneven Numbers,75
abc136_c,https://atcoder.jp/contests/abc136/tasks/abc136_c,C. Build Stairs,308
abc136_d,https://atcoder.jp/contests/abc136/tasks/abc136_d,D. Gathering Children,794
abc136_e,https://atcoder.jp/contests/abc136/tasks/abc136_e,E. Max GCD,1670
abc136_f,https://atcoder.jp/contests/abc136/tasks/abc136_f,F. Enclosed Points,2334
abc135_a,https://atcoder.jp/contests/abc135/tasks/abc135_a,A. Harmony,33
abc135_b,https://atcoder.jp/contests/abc135/tasks/abc135_b,B. 0 or 1 Swap,90
abc135_c,https://atcoder.jp/contests/abc135/tasks/abc135_c,C. City Savers,330
abc135_d,https://atcoder.jp/contests/abc135/tasks/abc135_d,D. Digits Parade,1334
abc135_e,https://atcoder.jp/contests/abc135/tasks/abc135_e,E. Golf,2665
abc135_f,https://atcoder.jp/contests/abc135/tasks/abc135_f,F. Strings of Eternity,2388
agc036_a,https://atcoder.jp/contests/agc036/tasks/agc036_a,A. Triangle,939
agc036_b,https://atcoder.jp/contests/agc036/tasks/agc036_b,B. Do Not Duplicate,1771
agc036_c,https://atcoder.jp/contests/agc036/tasks/agc036_c,C. GP 2,2357
agc036_d,https://atcoder.jp/contests/agc036/tasks/agc036_d,D. Negative Cycle,3326
agc036_e,https://atcoder.jp/contests/agc036/tasks/agc036_e,E. ABC String,3783
agc036_f,https://atcoder.jp/contests/agc036/tasks/agc036_f,F. Square Constraints,3783
abc134_a,https://atcoder.jp/contests/abc134/tasks/abc134_a,A. Dodecagon,10
abc134_b,https://atcoder.jp/contests/abc134/tasks/abc134_b,B. Golden Apple,47
abc134_c,https://atcoder.jp/contests/abc134/tasks/abc134_c,C. Exception Handling,136
abc134_d,https://atcoder.jp/contests/abc134/tasks/abc134_d,D. Preparing Boxes,926
abc134_e,https://atcoder.jp/contests/abc134/tasks/abc134_e,E. Sequence Decomposing,1320
abc134_f,https://atcoder.jp/contests/abc134/tasks/abc134_f,F. Permutation Oddness,2532
agc035_a,https://atcoder.jp/contests/agc035/tasks/agc035_a,A. XOR Circle,640
agc035_b,https://atcoder.jp/contests/agc035/tasks/agc035_b,B. Even Degrees,2039
agc035_c,https://atcoder.jp/contests/agc035/tasks/agc035_c,C. Skolem XOR Tree,2332
agc035_d,https://atcoder.jp/contests/agc035/tasks/agc035_d,D. Add and Remove,2902
agc035_e,https://atcoder.jp/contests/agc035/tasks/agc035_e,E. Develop,3720
agc035_f,https://atcoder.jp/contests/agc035/tasks/agc035_f,F. Two Histograms,3720
abc133_a,https://atcoder.jp/contests/abc133/tasks/abc133_a,A. T or T,12
abc133_b,https://atcoder.jp/contests/abc133/tasks/abc133_b,B. Good Distance,165
abc133_c,https://atcoder.jp/contests/abc133/tasks/abc133_c,C. Remainder Minimization 2019,592
